image_id,label,variety,age,image_path,age_outlier,variety_grouped,label_id,var_ADT45,var_AndraPonni,var_AtchayaPonni,var_KarnatakaPonni,var_Onthanel,var_Other,var_Ponni,var_Zonal,age_scaled,var_ADT45,var_AndraPonni,var_AtchayaPonni,var_KarnatakaPonni,var_Onthanel,var_Other,var_Ponni,var_Zonal
105031.jpg,bacterial_leaf_blight,ADT45,72,train_images/bacterial_leaf_blight/105031.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
109807.jpg,hispa,AtchayaPonni,65,train_images/hispa/109807.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,0.10675740615656645,False,False,True,False,False,False,False,False
101529.jpg,normal,ADT45,65,train_images/normal/101529.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.10675740615656645,True,False,False,False,False,False,False,False
110049.jpg,tungro,ADT45,60,train_images/tungro/110049.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
103030.jpg,bacterial_leaf_streak,ADT45,60,train_images/bacterial_leaf_streak/103030.jpg,False,ADT45,1,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
108269.jpg,blast,ADT45,70,train_images/blast/108269.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
101568.jpg,dead_heart,Onthanel,50,train_images/dead_heart/101568.jpg,False,Onthanel,5,False,False,False,False,True,False,False,False,-1.5676487917808108,False,False,False,False,True,False,False,False
110292.jpg,bacterial_leaf_blight,ADT45,72,train_images/bacterial_leaf_blight/110292.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
108359.jpg,normal,ADT45,60,train_images/normal/108359.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
106015.jpg,downy_mildew,AtchayaPonni,45,train_images/downy_mildew/106015.jpg,False,AtchayaPonni,6,False,False,True,False,False,False,False,False,-2.12578419109327,False,False,True,False,False,False,False,False
110206.jpg,downy_mildew,KarnatakaPonni,50,train_images/downy_mildew/110206.jpg,False,KarnatakaPonni,6,False,False,False,True,False,False,False,False,-1.5676487917808108,False,False,False,True,False,False,False,False
107149.jpg,hispa,AtchayaPonni,65,train_images/hispa/107149.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,0.10675740615656645,False,False,True,False,False,False,False,False
108041.jpg,blast,KarnatakaPonni,75,train_images/blast/108041.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
109853.jpg,tungro,ADT45,72,train_images/tungro/109853.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
100546.jpg,hispa,Onthanel,70,train_images/hispa/100546.jpg,False,Onthanel,7,False,False,False,False,True,False,False,False,0.6648928054690255,False,False,False,False,True,False,False,False
102469.jpg,blast,Ponni,47,train_images/blast/102469.jpg,False,Ponni,3,False,False,False,False,False,False,True,False,-1.9025300313682862,False,False,False,False,False,False,True,False
105734.jpg,dead_heart,ADT45,75,train_images/dead_heart/105734.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,1.2230282047814847,True,False,False,False,False,False,False,False
109128.jpg,tungro,ADT45,65,train_images/tungro/109128.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.10675740615656645,True,False,False,False,False,False,False,False
103999.jpg,dead_heart,ADT45,67,train_images/dead_heart/103999.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.33001156588155006,True,False,False,False,False,False,False,False
107429.jpg,hispa,AndraPonni,65,train_images/hispa/107429.jpg,False,AndraPonni,7,False,True,False,False,False,False,False,False,0.10675740615656645,False,True,False,False,False,False,False,False
105020.jpg,hispa,ADT45,70,train_images/hispa/105020.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
102033.jpg,hispa,ADT45,57,train_images/hispa/102033.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,-0.7862592327433681,True,False,False,False,False,False,False,False
110398.jpg,hispa,ADT45,70,train_images/hispa/110398.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
108662.jpg,normal,ADT45,60,train_images/normal/108662.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
109886.jpg,hispa,AtchayaPonni,65,train_images/hispa/109886.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,0.10675740615656645,False,False,True,False,False,False,False,False
108731.jpg,normal,ADT45,60,train_images/normal/108731.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
100632.jpg,bacterial_leaf_blight,ADT45,45,train_images/bacterial_leaf_blight/100632.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,-2.12578419109327,True,False,False,False,False,False,False,False
106607.jpg,blast,ADT45,50,train_images/blast/106607.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
102240.jpg,brown_spot,ADT45,72,train_images/brown_spot/102240.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
103615.jpg,bacterial_leaf_blight,ADT45,55,train_images/bacterial_leaf_blight/103615.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,-1.0095133924683517,True,False,False,False,False,False,False,False
103116.jpg,brown_spot,ADT45,70,train_images/brown_spot/103116.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
104447.jpg,bacterial_leaf_streak,Zonal,70,train_images/bacterial_leaf_streak/104447.jpg,False,Zonal,1,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
109714.jpg,normal,ADT45,70,train_images/normal/109714.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
102214.jpg,tungro,ADT45,70,train_images/tungro/102214.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103785.jpg,blast,KarnatakaPonni,50,train_images/blast/103785.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,-1.5676487917808108,False,False,False,True,False,False,False,False
108298.jpg,hispa,ADT45,70,train_images/hispa/108298.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
105148.jpg,blast,ADT45,70,train_images/blast/105148.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103618.jpg,blast,ADT45,70,train_images/blast/103618.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
107990.jpg,downy_mildew,AtchayaPonni,45,train_images/downy_mildew/107990.jpg,False,AtchayaPonni,6,False,False,True,False,False,False,False,False,-2.12578419109327,False,False,True,False,False,False,False,False
102486.jpg,normal,ADT45,70,train_images/normal/102486.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
100799.jpg,hispa,Zonal,70,train_images/hispa/100799.jpg,False,Zonal,7,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
106014.jpg,normal,ADT45,67,train_images/normal/106014.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.33001156588155006,True,False,False,False,False,False,False,False
107761.jpg,bacterial_leaf_blight,ADT45,72,train_images/bacterial_leaf_blight/107761.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
104895.jpg,tungro,Onthanel,70,train_images/tungro/104895.jpg,False,Onthanel,9,False,False,False,False,True,False,False,False,0.6648928054690255,False,False,False,False,True,False,False,False
109020.jpg,normal,ADT45,60,train_images/normal/109020.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
103066.jpg,dead_heart,Ponni,80,train_images/dead_heart/103066.jpg,False,Ponni,5,False,False,False,False,False,False,True,False,1.7811636040939436,False,False,False,False,False,False,True,False
106108.jpg,hispa,AtchayaPonni,50,train_images/hispa/106108.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,-1.5676487917808108,False,False,True,False,False,False,False,False
100788.jpg,downy_mildew,KarnatakaPonni,70,train_images/downy_mildew/100788.jpg,False,KarnatakaPonni,6,False,False,False,True,False,False,False,False,0.6648928054690255,False,False,False,True,False,False,False,False
102075.jpg,downy_mildew,KarnatakaPonni,70,train_images/downy_mildew/102075.jpg,False,KarnatakaPonni,6,False,False,False,True,False,False,False,False,0.6648928054690255,False,False,False,True,False,False,False,False
108948.jpg,hispa,ADT45,70,train_images/hispa/108948.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103851.jpg,dead_heart,IR20,70,train_images/dead_heart/103851.jpg,False,Other,5,False,False,False,False,False,True,False,False,0.6648928054690255,False,False,False,False,False,True,False,False
107840.jpg,hispa,AndraPonni,65,train_images/hispa/107840.jpg,False,AndraPonni,7,False,True,False,False,False,False,False,False,0.10675740615656645,False,True,False,False,False,False,False,False
103537.jpg,tungro,ADT45,70,train_images/tungro/103537.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
105870.jpg,blast,ADT45,70,train_images/blast/105870.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
100423.jpg,dead_heart,Ponni,80,train_images/dead_heart/100423.jpg,False,Ponni,5,False,False,False,False,False,False,True,False,1.7811636040939436,False,False,False,False,False,False,True,False
106855.jpg,dead_heart,IR20,70,train_images/dead_heart/106855.jpg,False,Other,5,False,False,False,False,False,True,False,False,0.6648928054690255,False,False,False,False,False,True,False,False
103224.jpg,blast,AndraPonni,45,train_images/blast/103224.jpg,False,AndraPonni,3,False,True,False,False,False,False,False,False,-2.12578419109327,False,True,False,False,False,False,False,False
109939.jpg,hispa,ADT45,70,train_images/hispa/109939.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
106934.jpg,bacterial_leaf_blight,ADT45,55,train_images/bacterial_leaf_blight/106934.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,-1.0095133924683517,True,False,False,False,False,False,False,False
103275.jpg,bacterial_leaf_streak,Zonal,70,train_images/bacterial_leaf_streak/103275.jpg,False,Zonal,1,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
106368.jpg,dead_heart,ADT45,70,train_images/dead_heart/106368.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
104066.jpg,brown_spot,ADT45,55,train_images/brown_spot/104066.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,-1.0095133924683517,True,False,False,False,False,False,False,False
100171.jpg,normal,ADT45,50,train_images/normal/100171.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
101745.jpg,brown_spot,ADT45,70,train_images/brown_spot/101745.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
105845.jpg,bacterial_panicle_blight,ADT45,70,train_images/bacterial_panicle_blight/105845.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
105037.jpg,normal,Ponni,60,train_images/normal/105037.jpg,False,Ponni,8,False,False,False,False,False,False,True,False,-0.4513779931558926,False,False,False,False,False,False,True,False
100672.jpg,dead_heart,ADT45,80,train_images/dead_heart/100672.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,1.7811636040939436,True,False,False,False,False,False,False,False
107939.jpg,dead_heart,RR,70,train_images/dead_heart/107939.jpg,False,Other,5,False,False,False,False,False,True,False,False,0.6648928054690255,False,False,False,False,False,True,False,False
108588.jpg,downy_mildew,KarnatakaPonni,70,train_images/downy_mildew/108588.jpg,False,KarnatakaPonni,6,False,False,False,True,False,False,False,False,0.6648928054690255,False,False,False,True,False,False,False,False
104812.jpg,downy_mildew,ADT45,70,train_images/downy_mildew/104812.jpg,False,ADT45,6,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
109294.jpg,tungro,ADT45,72,train_images/tungro/109294.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
109147.jpg,tungro,ADT45,70,train_images/tungro/109147.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
108366.jpg,normal,ADT45,60,train_images/normal/108366.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
103076.jpg,hispa,AtchayaPonni,65,train_images/hispa/103076.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,0.10675740615656645,False,False,True,False,False,False,False,False
